ID,Contractor,Size,Utility,Zip
22449,NM Solar Group Inc,6.4,PNM,87107
22450,NM SOLAR GROUP,5.6,PNM,87144
22455,Camarillo Electric,25.6,PNM,88021
23455,Solar Works Energy,4.6,PNM,88005
23456,Solar Works Energy,6.6,PNM,87112
23457,Marc Jones Constr. dba SunPro,6.7,SEC,87801
23458,Solar Works Energy,7.0,PNM,87114
23459,Solar Works Energy,10.6,PNM,87106
23460,Solar Works Energy,5.9,PNM,87109
23461,Solar Works Energy,5.9,PNM,87112
23462,Solar Works Energy,4.0,PNM,88310
23463,Marc Jones Constr. dba SunPro,5.4,SEC,87801
23464,Solar Works Energy,4.3,PNM,87110
23465,Solar Works Energy,13.2,PNM,87144
23466,"Solcius, LLC",7.0,PNM,87105
23467,Marc Jones Constr. dba SunPro,6.0,LADPU,87544
23468,Marc Jones Constr. dba SunPro,18.1,SIEC,87935
23469,Solar Works Energy,7.6,PNM,88007
23470,"Solcius , LLC",2.7,PNM,87121
23471,Solar Works Energy,8.3,PNM,87106
23472,NM Solar Group Inc,8.2,PNM,77122
23477,NM Solar Group INC,3.8,PNM,87112
23479,NM Solar Group Inc,9.2,PNM,87123
23481,NM Solar Group INC,8.2,LADPU,87544
23482,Solar Works Energy,7.6,PNM,87110
23483,Solar Works Energy,6.1,PNM,88310
23485,NM Solar Group INC,3.9,PNM,87059
23486,Solar Works Energy,10.6,PNM,88061
23487,Solar Works Energy,10.6,PNM,88415
23488,Solar Works Energy,10.7,PNM,88415
23490,Solar Works Energy,6.3,PNM,87111
23491,Solar Works Energy,8.9,PNM,87031
23493,NM Solar Group INC,9.0,EPE,88008
23494,NM Solar Group INC,3.6,PNM,87002
23503,ION Development LLC,6.1,PNM,87120
23505,Solar Works Energy,8.9,PNM,87110
23506,Solar Works Energy,2.7,PNM,87015
23507,Solar Works Energy,4.3,PNM,87110
23508,Marc Jones Constr. dba SunPro,8.4,EPE,88001
23509,NM Solar Group Inc,10.5,PNM,87105
23510,Solar Works Energy,5.0,PNM,87120
23511,Solar Works Energy LLC,8.9,PNM,88310
23512,Marc Jones Constr. dba SunPro,6.7,LADPU,87547
23513,Marc Jones Const LLC dba Sunpro,6.7,MSMEC,87560
23514,Solar Works Energy,5.5,PNM,87144
23515,Solar Works Energy,7.2,PNM,87124
23516,Solar Works Energy,9.4,PNM,87124
23517,Solar Works Energy,6.3,PNM,87121
23518,Solar Works Energy,5.3,PNM,87107
23519,Positive Energy Solar,5.6,PNM,87114
23520,Titan Solar Power,3.6,PNM,87124
23521,Nexus Energy Systems NM LLC,7.8,PNM,87110
23525,Solar Works Energy,12.2,PNM,88310
23526,NM Solar Group INC,4.6,PNM,87108
23527,"Solcius, LLC",4.3,PNM,88030
23529,NM Solar Group INC,3.2,TCMU,87901
23530,NM Solar Group INC,9.0,PNM,88310
23532,NM Solar Group INC,9.6,PNM,88310
23534,NM Solar Group INC,13.0,OCEC,88325
23536,NM Solar Group INC,9.8,PNM,88310
23537,NM Solar Group INC,4.8,PNM,87015
23538,Titan Solar Power LGND Energy,6.3,PNM,87124
23539,NM Solar Group Inc,11.5,PNM,87111
23541,NM Solar Group Inc,12.5,SPS,88203
23542,NM Solar Group INC,4.3,PNM,87124
23543,Solar Works Energy,5.9,JMEC,87566
23544,Positive Energy Solar,1.4,PNM,87506
23545,Positive Energy Solar,2.6,SEC,87821
23546,Positive Energy Solar,2.1,PNM,87505
23547,Solar Works Energy,6.3,MSMEC,87535
23548,Positive Energy Solar,13.0,PNM,87122
23549,"Solcius, LLC",4.7,PNM,88007
23550,Positive Energy Solar,7.4,JMEC,87532
23551,"Solcius, LLC",2.5,PNM,87031
23552,Solar Works Energy,4.3,PNM,87506
23553,Solar Works Energy,4.0,PNM,87144
23554,Homeowner Installed,12.4,PNM,87059
23555,NM Solar Group INC,13.4,PNM,88337
23556,NM Solar Group Inc,10.8,EPE,87937
23557,NM Solar Group Inc,5.8,PNM,87124
23558,NM Solar Group INC,9.5,PNM,87123
23559,NM Solar Group INC,8.1,PNM,87059
23560,NM Solar Group Inc,12.4,EPE,88007
23561,NM Solar Group INC,8.4,PNM,88310
23562,NM Solar Group INC,12.5,PNM,88310
23563,NM Solar Group Inc,11.5,PNM,87120
23564,NM Solar Group Inc,5.2,PNM,87031
23565,NM Solar Group INC,5.2,PNM,87122
23566,NM Solar Group INC,6.3,PNM,87031
23568,Organ Mountain Solar & Electric,6.9,EPE,88011
23569,"ION Developer, LLC",4.6,PNM,87507
23570,"POULIN DESIGN REMODELING, INC.",10.6,PNM,87506
23571,Solar Works Energy,6.6,PNM,87106
23572,NM solar group inc,7.9,PNM,88310
23573,NM Solar Group INC,8.4,PNM,88352
23574,NM Solar Group INC,9.7,PNM,87144
23575,NM Solar Group INC,2.5,PNM,87112
23576,NM solar group Inc,11.6,OCEC,88310
23581,Solar Works Energy,4.0,PNM,87110
23582,NM Solar Group INC,13.1,OCEC,88337
23596,ION Solar,5.4,PNM,87120
23598,,9.2,PNM,87122
23605,ION Solar,3.8,PNM,87120
23606,Solcius LLC,7.6,PNM,87114
23607,PPC Solar,8.7,off-grid,87556
23609,Poulin Design Remolding,3.7,PNM,87120
23627,Solcius LLC,2.7,PNM,87110
23628,"Titan Solar Power NM, Inc",3.3,PNM,87114
23629,"Titan Solar Power NM, Inc",3.0,PNM,87114
23630,Nexus Energy Systems Inc,3.2,PNM,87112
23640,Solcius LLC,3.2,PNM,87120
23641,Vivint Solar,5.7,PNM,87120
23642,Solcius LLC,7.0,EPE,88007
23647,"Titan Solar Power NM, Inc",5.6,PNM,87121
23651,American Solar Group,9.9,EPE,88011
23660,Vivint Solar,5.9,PNM,87120
23662,NM Solar Group,6.5,PNM,87120
23666,ION Solar,5.4,PNM,87110
23667,Sunspot Solar Energy Systems,1.7,EPE,88007
23668,"Titan Solar Power NM, Inc",5.3,PNM,87122
23669,ION Solar,4.9,PNM,87144
23670,ION Solar,5.4,PNM,87043
23673,Solcius LLC,4.2,PNM,87109
23678,Solcius LLC,5.4,EPE,88012
23687,ION Solar,2.6,PNM,87507
23688,Stronbuilt Solar & Air,3.2,PNM,87124
23697,NM Solar Group Inc,8.7,EPE,88008
23698,Marc Jones Constr. dba SunPro,5.0,PNM,88030
23699,Titan Solar Power,7.3,PNM,87124
23700,Titan Solar Power,5.0,PNM,87114
23701,Ion Development LLC,4.3,PNM,87114
23702,NM Solar Group INC,4.6,PNM,87107
23703,NM Solar Group Inc,15.5,PNM,88048
23704,NM Solar Group Inc,13.4,PNM,88310
23705,Yellow Bird Services,5.9,EPE,88007
23706,Yellow Bird Services,3.7,EPE,88007
23707,NM Solar Group Inc,9.6,OCEC,88310
23709,Yellow Bird Services,7.4,OCEC,88310
23710,Yellow Bird Services LLC,7.2,OCEC,88339
23711,Yellow Bird Services,4.3,EPE,88005
23712,Yellow Bird Services LLC,4.4,PNM,88337
23713,NM Solar Group INC,12.0,PNM,88310
23714,Yellow Bird Services,11.0,EPE,88011
23715,Yellow Bird Services,5.1,EPE,88012
23716,Yellow Bird Services,4.4,EPE,88001
23717,NM solar group Inc,4.6,EPE,87936
23718,NM Solar Group INC,5.2,PNM,87123
23719,Yellow Bird Services,8.9,EPE,88005
23720,Yellow Bird Services LLC,4.4,EPE,88012
23721,NM Solar Group Inc,6.6,PNM,88030
23722,Solar Works Energy,4.6,PNM,87122
23723,NM Solar Group INC,7.5,PNM,88310
23724,NM Solar Group Inc,8.4,OCEC,88310
23725,NM Solar Group INC,4.9,PNM,87114
23726,NM solar Group Inc,13.8,other,88130
23727,Yellow Bird Services LLC,7.8,SIEC,87939
23728,Yellow Bird Services,9.1,PNM,88030
23729,NM Solar Group INC,10.2,SPS,88242
23730,Yellow Bird Services,8.4,EPE,88012
23731,Titan Solar Power,4.0,PNM,87114
23733,Yellow Bird Services,7.4,CEC,88030
23734,Yellow Bird Services,4.4,EPE,88005
23735,Yellow Bird Services,5.9,CEC,88030
23736,Yellow Bird Services,7.4,EPE,88007
23737,Yellow Bird Services,4.6,EPE,88012
23738,NM solar group inc,3.3,EPE,88008
23739,Yellow Bird Services LLC,5.9,PNM,88007
23740,Yellow Bird Services,5.2,EPE,88012
23741,Yellow Bird Services LLC,5.1,EPE,88012
23742,Yellow Bird Services LLC,4.4,EPE,88044
23743,Yellow Bird Services,5.9,EPE,88001
23744,Positive Energy Solar,1.9,PNM,87505
23745,Yellow Bird Services,5.9,EPE,88005
23746,Yellow Bird Services,5.1,EPE,88021
23747,Yellow Bird Services,4.4,EPE,88012
23748,Yellow Bird Services,5.9,EPE,88007
23749,"Yellow Bird Services, LLC",6.3,EPE,88011
23750,Yellow Bird Services,5.8,TCMU,87901
23751,Yellow Bird Services,5.8,EPE,88001
23752,Solar Works Energy,11.7,PNM,87120
23753,Yellow Bird Services,7.3,EPE,88007
23755,Solar Works Energy,11.6,CNMEC,87015
23756,Yellow Bird Services,6.7,EPE,88012
23757,Yellow Bird Services,4.4,EPE,88007
23758,Yellow Bird Services LLC,2.6,EPE,88005
23759,Yellow Bird Services,5.9,EPE,88005
23760,Ion Developer LLC,4.6,PNM,87110
23762,Yellow Bird Services,4.4,EPE,88007
23765,Erus Energy,5.3,PNM,88011
23766,NM Solar Group INC,9.0,EPE,88012
23768,NM Solar Group INC,7.8,PNM,88310
23769,NM Solar Group INC,11.2,PNM,87114
23771,NM Solar Group INC,9.7,NORA,87520
23772,Titan Solar Power,3.0,PNM,87113
23775,NM Solar Group INC,4.3,EPE,88008
23777,NM Solar Group INC,3.0,PNM,87124
23787,Premier Solar Solutions,3.2,PNM,87124
23788,Solcius LLC,9.0,CNMEC,87047
23789,"Solcius, LLC",3.7,PNM,87031
23790,Positive Energy Solar,6.8,PNM,87505
23792,Positive Energy Solar,8.4,PNM,87043
23793,"Ion Developer, LLC",4.0,PNM,87120
23794,Positive Energy Solar,5.4,PNM,87505
23796,Titan Solar Power,6.9,PNM,87120
23798,Solar Works Energy,9.4,PNM,87124
23799,AFFORDABLE ENERGY,6.7,EPE,88012
23801,NM Solar Group Inc,30.2,other,88201
23802,NM Solar Group Inc,2.6,PNM,87121
23804,NM Solar Group Inc,7.6,PNM,87002
23805,NM Solar Group INC,3.3,PNM,87110
23806,Positive Energy Solar,7.0,PNM,87507
23807,Positive Energy Solar,1.3,PNM,87508
23808,Positive Energy Solar,8.8,PNM,87106
23809,NM Solar Group INC,3.3,EPE,88012
23810,ION DEVELOPER LLC,8.3,PNM,87120
23811,NM Solar Group INC,2.4,PNM,87506
23812,Marc Jones Constr. dba SunPro,5.4,EPE,88012
23813,Solar Works Energy,2.6,EPE,88001
23814,Positive Energy Solar,7.0,PNM,87507
23815,"Solcius, LLC",3.8,PNM,87120
23816,Positive Energy Solar,7.0,PNM,87507
23817,Marc Jones Constr. LLC DBA Sunp,12.1,OCEC,88310
23818,Solar Works Energy,7.9,PNM,87120
23819,Solar Works Energy,5.6,PNM,87112
23820,Solar Works Energy,9.1,PNM,87144
23822,Solar Works Energy,8.3,PNM,87110
23824,SUNRUN,9.3,PNM,87043
23825,NM Solar Group INC,5.4,EPE,88012
23826,Titan Solar Power,5.9,PNM,87109
23827,Positive Energy Solar,7.0,PNM,87507
23828,Positive Energy Solar,7.0,PNM,87507
23829,Positive Energy Solar,7.0,PNM,87507
23831,Positive Energy Solar,6.5,PNM,87501
23832,NM Solar Group INC,10.1,PNM,87043
23833,Positive Energy Solar,4.2,PNM,87501
23836,Erus Energy,7.3,EPE,88011
23837,Positive Energy Solar,1.5,PNM,87506
23839,Positive Energy Solar,8.8,PNM,87506
23840,NM Solar Group Inc,8.7,PNM,88310
23841,"Solar Smart Living, LLC",9.6,EPE,88011
23842,Solar Works Energy,5.5,PNM,87105
23843,"Solar Smart Living, LLC",19.0,EPE,88007
23846,Solar Works Energy,4.0,PNM,87120
23848,Solar Works Energy,5.3,PNM,87112
23849,Solar Works Energy,9.2,PNM,87106
23850,Marc Jones Constr. dba SunPro,4.7,LADPU,87547
23851,Tritan Solar Power NM INC,4.3,PNM,87120
23852,Marc Jones Constr. dba SunPro,4.7,EPE,88001
23853,Positive Energy Solar,1.1,PNM,87107
23854,ION Developer LLC,4.0,PNM,87120
23855,Positive Energy Solar,7.4,PNM,87506
23856,Positive Energy Solar,4.9,PNM,87043
23857,Positive Energy Solar,3.2,PNM,87508
23859,Positive Energy Solar,3.2,PNM,87508
23860,"Solcius, LLC",3.4,PNM,88310
23861,Positive Energy Solar,9.1,PNM,87540
23862,Marc Jones Constr. dba SunPro,8.0,JMEC,87548
23863,NM Solar Group INC,6.3,PNM,87505
23864,NM Solar Group INC,7.2,PNM,87106
23865,"Solar Smart Living, LLC",4.0,EPE,88052
23866,NM Solar Group INC,8.2,PNM,87114
23867,NM Solar Group INC,4.4,EPE,88012
23868,NM Solar Group INC,11.8,FEC,88101
23869,Marc S Jones Construction,6.7,PNM,87124
23870,NM Solar Group INC,5.2,PNM,87123
23871,NM Solar Group INC,11.4,PNM,88310
23872,NM Solar Group INC,9.8,PNM,88310
23873,"Solcius, LLC",3.7,PNM,87505
23874,NM Solar Group INC,6.3,EPE,88008
23875,,0.0,KCEC,87549
23876,Marc Jones Constr. dba SunPro,7.0,GJU,87301
23877,NM Solar Group INC,2.4,LADPU,87547
23878,Luz Energy,8.0,PNM,87104
23880,Positive Energy Solar,2.8,PNM,87505
23886,Lawrence Trujillo,6.2,PNM,87112
23887,Solar Works Energy,5.0,PNM,87120
23891,"Solcius, LLC",8.3,EPE,88012
23894,Positive Energy Solar,9.0,PNM,87110
23895,"Solcius, LLC",4.2,PNM,87121
23896,Solcius LLC,2.6,PNM,87121
23897,NM Solar Group Inc,12.0,OCEC,88352
23898,NM Solar Group INC,8.2,PNM,87107
23900,Solar Works Energy,6.3,PNM,87107
23901,NM Solar Group INC,14.7,OCEC,88310
23903,NM Solar Group Inc,15.0,PNM,88310
23904,Five Star Electric,9.7,SEC,87831
23906,ION Developer LLC,2.6,LADPU,87544
23907,Positive Energy Solar,7.5,PNM,87506
23909,ION Developer LLC,4.8,PNM,87121
23912,NM Solar Group INC,4.9,PNM,87106
23915,Marc Jones Constr. dba SunPro,13.8,CNMEC,87015
23926,Nexus Energy Systems Inc,4.2,SEC,87801
23931,Marc Jones Constr. dba SunPro,4.8,FEUS,87401
23933,NM Solar Group INC,3.5,EPE,88008
23935,NM Solar Group Inc,6.2,SEC,87801
23936,Titan Solar Power,3.6,PNM,87121
23938,NM Solar Group INC,7.9,PNM,87102
23939,Solar Works Energy,6.5,PNM,87112
23940,NM Solar Group Inc,8.4,EPE,87940
23942,Luz Energy Corp,10.1,PNM,87123
23943,NM Solar Group Inc,6.6,PNM,88352
23944,nm solarg group inc,4.5,PNM,87109
23946,Solar Works Energy,6.3,PNM,87122
23947,NM Solar Group Inc,11.4,PNM,88310
23986,Tesla,9.9,PNM,87122
23990,Solcius LLC,5.6,PNM,87114
23991,NM Solar Group`,4.1,EPE,88063
23994,ION Solar,5.7,PNM,87507
23995,Erus Energy,4.2,EPE,88012
23999,My Solar,5.0,PNM,87114
24002,Nexus Energy Systems Inc,4.8,PNM,88310
24004,Solcius LLC,2.5,PNM,87120
24005,Poulin Design Remolding,9.7,PNM,87507
24006,Solcius LLC,8.9,PNM,87110
24007,ECOterra LLC,8.5,PNM,87111
24008,Erus Energy,8.2,EPE,88011
24009,Sunspot Solar Energy Systems,3.3,EPE,88012
24010,Nexus Energy Systems Inc,5.9,PNM,87111
24011,ION Solar,2.8,LADPU,87544
24012,Titan Solar Power,6.4,PNM,87048
24013,ENCOR SOLAR LLC,7.7,PNM,88012
24014,NM Solar Group INC,3.6,PNM,87102
24015,NM Solar Group INC,5.9,SEC,87801
24016,Solar Works Energy,6.6,PNM,87124
24017,Solar Works Energy,13.0,PNM,87505
24018,"Solcius, LLC",2.6,CNMEC,87047
24019,Solar Works Energy,3.6,JMEC,87352
24021,Solar Works Energy,4.9,PNM,87105
24022,Solar Works Energy,5.0,PNM,88005
24027,Solar Works Energy,10.2,PNM,87120
24029,Ion Developer LLC,6.1,PNM,87120
24031,Poulin Design Remodeling,5.6,PNM,87123
24032,"Titan Solar Power NM, Inc",5.6,PNM,87121
24051,Erus Energy,8.9,EPE,88012
24054,NM Solar Group Inc,7.0,PNM,88310
24056,NM Solar Group Inc,4.9,PNM,87111
24058,NM Solar Group Inc,8.1,EPE,88007
24061,NM Solar group Inc,13.7,EPE,88007
24062,Organ Mountain Solar & Electric,8.6,EPE,88007
24064,NM Solar Group Inc,6.9,PNM,88310
24065,NM Solar Group Inc,9.0,PNM,88310
24066,"ION Developer, LLC",3.8,PNM,87507
24067,Strongbuilt Solar & Air,10.0,PNM,87111
24068,NM Solar Group Inc,20.5,other,88130
24069,Titan Solar Power,8.1,PNM,87114
24070,Positive Energy Solar,6.3,PNM,87501
24071,Positive Energy Solar,4.1,PNM,87508
24074,Titan Solar Power,7.2,PNM,87144
24077,Marc Jones Constr. dba Sunpro,9.7,PNM,87124
24079,AMENERGY,9.0,PNM,87508
24080,Nexus Energy Systems Inc,7.8,PNM,87112
24081,Solar Works Energy,5.0,PNM,87110
24082,PPC SOLAR,6.7,PNM,87507
24083,Positive Energy Solar,9.1,PNM,87047
24084,NM Solar Group Inc,13.2,PNM,87048
24085,Organ Mountain Solar & Electric,5.0,CEC,88030
24086,NM Solar Group Inc,19.8,PNM,88310
24087,NM Solar Group Inc,6.0,PNM,88310
24088,NM Solar Group Inc,8.7,PNM,88310
24092,Organ Mountain Solar & Electric,7.9,EPE,88012
24093,Solcius LLC,6.4,PNM,87105
24094,"Tesla Energy Operations, Inc",8.2,PNM,87120
24097,Encor Solar LLC,4.8,EPE,88012
24099,Erus Energy,5.9,PNM,88021
24100,NM Solar Group Inc,6.6,EPE,88011
24101,NM Solar Group inc,15.2,SPS,88203
24102,Ion Developer LLC,2.9,PNM,87505
24103,"Solcius,LLC",6.7,PNM,87124
24106,ION DEVELOPER LLC,5.9,PNM,87122
24109,Solar Works Energy,4.1,PNM,87110
24111,Marc Jones Constr. dba SunPro,3.0,EPE,88081
24112,Marc Jones Const LLC dba Sunpro,9.6,OCEC,88310
24113,Select Solar LLC,9.3,LADPU,87544
24114,Titan Solar Power,3.3,PNM,87120
24121,,4.1,PNM,87508
24122,,4.1,PNM,87505
24123,Solcius LLC,2.8,PNM,87144
24124,Luz Energy Corp,4.7,PNM,87107
24125,"Titan Solar Power NM, Inc",2.6,PNM,87121
24126,Luz Energy Corp,4.4,PNM,87008
24127,NM Solar Group,9.8,OCEC,88310
24128,Solcius LLC,3.1,PNM,87121
24129,ION Solar,5.4,PNM,87122
24130,Five Star Electric,7.0,PNM,87114
24131,PLE Electric LLC,9.2,PNM,88310
24162,ION Solar,9.9,PNM,87002
24165,Marc S Jones Construction,4.6,EPE,88012
24174,Positive Energy Solar,4.3,JMEC,87532
24177,Erus Energy,4.8,EPE,88012
24178,Vivint Solar,7.6,PNM,87043
24179,NM Solar Group Inc,8.4,PNM,87107
24180,Sunrun,5.0,PNM,87120
24181,Ion Developer LLC,5.8,PNM,87124
24182,NM Solar Group Inc,3.5,SPS,88130
24184,Vivint Solar Developer LLC,3.5,PNM,87109
24185,"Solcius, LLC",7.8,PNM,87121
24186,ION Developer LLC,13.1,PNM,87124
24187,Yellow Bird Services,5.3,EPE,88044
24188,Yellow Bird Services,12.8,EPE,88007
24189,Solar Works Energy,7.8,PNM,87507
24190,Yellow Bird Services,11.0,PNM,88352
24191,Yellow Bird Services,5.5,EPE,88005
24192,Yellow Bird Services,5.1,TCMU,87901
24193,Yellow Bird Services,5.2,EPE,88008
24194,Sunspot Solar Energy Systems,4.1,EPE,88005
24195,PPC Solar,3.3,KCEC,87571
24206,"Titan Solar Power NM, Inc",9.4,PNM,87015
24207,Marc S Jones Construction,8.3,PNM,87801
24208,Solcius LLC,7.9,PNM,87031
24209,Luz Energy Corp,10.4,PNM,87104
24220,Erus Energy,4.5,EPE,88007
24226,Marc Jones Constr. dba SunPro,3.0,PNM,88310
24227,"Vivint Solar Developer, LLC",4.2,PNM,87108
24228,"Solcius,LLC",3.5,PNM,87031
24230,Los Ebanistas/Sol Luna Solar,12.5,PNM,87104
24231,Poulin Design Remodeling,3.7,PNM,87144
24238,Solar Works Energy,4.6,CNMEC,87105
24241,Titan Solar Power,2.6,PNM,87112
24242,Solar Works Energy,10.2,PNM,87113
24244,LOS EBANISTAS/SOL LUNA SOLAR,9.9,PNM,87548
24246,Positive Energy Solar,8.3,PNM,87112
24247,ION Developer LLC,8.6,PNM,87043
24257,ION Developer LLC,5.8,PNM,87111
24258,Yellow Bird Services,10.0,OCEC,88352
24260,Solar Works Energy,6.6,PNM,87031
24261,Solar Works Energy,5.9,PNM,87124
24262,Yellow Bird Services,8.1,PNM,88005
24263,Yellow Bird Services,9.0,EPE,88007
24264,Yellow Bird Services,7.3,PNM,88030
24265,Organ Mountain Solar & Electric,5.5,EPE,88072
24266,Yellow Bird Services,7.3,EPE,88005
24267,Yellow Bird Services,6.2,EPE,88012
24269,Yellow Bird Services,7.3,EPE,88007
24270,Yellow Bird Services,6.6,EPE,88007
24271,Yellow Bird Services,5.8,TCMU,87942
24272,Yellow Bird Services LLC,8.1,SIEC,87935
24274,Yellow Bird Services,4.4,EPE,88001
24275,Yellow Bird Services,4.4,EPE,88012
24276,Yellow Bird Services,3.7,EPE,88048
24277,Titan Solar Power,5.7,PNM,87113
24278,Yellow Bird Services,5.9,PNM,88061
24279,Yellow Bird Services,3.7,EPE,88012
24283,Yellow Bird Services,4.4,PNM,88030
24295,Solar Works Energy,11.4,PNM,87105
24296,Solar Works Energy,7.5,PNM,87110
24297,"PLE Electric, LLC",11.1,PNM,88310
24298,Compass Electric Company,5.4,PNM,87048
24301,Yellow Bird Services,15.0,PNM,88030
24303,Positive Energy Solar,5.9,PNM,87144
24304,Positive Energy Solar,3.0,PNM,87104
24305,Positive Energy Solar,11.0,PNM,87109
24306,Organ Mountain Solar & Electric,5.5,EPE,88072
24307,Positive Energy Solar,1.5,PNM,87507
24308,Nexus Energy Systems Inc,12.0,PNM,87107
24309,Positive Energy Solar,7.6,PNM,87104
24311,"Solcius, LLC",6.4,PNM,87124
24312,Ion Developer LLC,8.6,PNM,87114
24313,"Ion Developer, LLC",5.0,PNM,87122
24314,Yellow Bird Services,4.4,EPE,87937
24315,Yellow Bird Services LLC,2.9,EPE,88007
24317,Marc Jones Constr. dba SunPro,6.4,JMEC,87566
24318,Solar Works Energy,6.3,PNM,87110
24319,Ion Developer LLC,6.5,PNM,87113
24320,NM Solar Group,6.3,PNM,88310
24321,NM Solar Group Inc,8.2,EPE,88007
24322,NM Solar Group Inc,7.5,PNM,87107
24323,NM Solar Group Inc,8.7,PNM,88012
24324,NM Solar Group Inc,5.5,PNM,87144
24325,Titan Solar Power,6.5,LADPU,87547
24326,Titan Solar Power,6.3,PNM,87124
24327,Solcius LLC,7.4,PNM,87023
24328,Erus Energy,9.4,EPE,88011
24329,Organ Mountain Solar & Electric,7.3,EPE,88011
24330,Morgan's Constructive Solutions,3.0,off-grid,87015
24331,Titan Solar Power,6.0,PNM,87144
24332,Ion Developer LLC,4.6,PNM,87120
24333,"Vivint Solar Developer, LLC",3.8,PNM,87048
24334,Yellow Bird Services,8.1,PNM,88008
24335,Titan Solar Power NM INC.,9.2,PNM,87114
24336,"Vivint Solar Developer, LLC",3.8,PNM,87120
24337,NM Solar Group Inc,3.6,PNM,87120
24338,NM Solar Group Inc,10.8,PNM,87121
24339,Vivint Solar,5.4,PNM,87031
24340,NM Solar Group Inc,3.2,EPE,88063
24341,NM Solar Group Inc,5.9,LADPU,87544
24342,NM Solar Group Inc,4.6,EPE,88008
24343,Solar Works Energy,5.9,JMEC,87506
24344,Titan Solar Power,3.6,PNM,87144
24378,NM Solar Group Inc,7.5,PNM,88310
24379,Encor Solar LLC,7.7,EPE,88007
24380,Solar Works Energy,3.9,PNM,87144
24381,Marc Jones Constr. dba SunPro,5.0,LADPU,87544
24382,Solar Works Energy,3.3,PNM,87106
24383,Osceola Inc,4.4,PNM,87112
24384,Sun State Solar Inc./Energized Ele,3.3,PNM,87112
24385,ION Developer LLC,9.0,PNM,87107
24386,Solar Works Energy,3.3,LADPU,87544
24387,"Solcius, LLC",11.5,EPE,88001
24388,"SOLCIUS, LLC",6.1,PNM,87110
24389,Titan Solar Power,5.3,PNM,87144
24392,"Solcius,LLC",7.7,EPE,88011
24393,PPC Solar,5.2,PNM,87537
24395,Solar Works Energy,3.0,PNM,87109
24396,Solar Works Energy,6.2,PNM,87110
24397,Erus Energy,6.3,EPE,88007
24399,Solar Works Energy,13.2,PNM,87112
24400,Solar Works Energy,5.9,PNM,87124
24401,Solar Works Energy,10.9,PNM,87109
24403,Erus Energy,3.5,EPE,88063
24404,Solar Works Energy,5.0,PNM,87111
24405,"DeMent Electric, Inc.",5.7,PNM,88061
24408,Titan Solar Power,5.4,PNM,87068
24410,Solar Works Energy,5.6,PNM,87015
24412,ION Developer LLC,5.1,PNM,87501
24414,ADVANCED TECHNOLOGIES,9.0,EPE,88011
24415,Solar Works Energy,3.3,PNM,87123
24417,Solar Works Energy,4.7,PNM,87114
24419,Los Ebansitas/Sol Luna Solar,7.2,PNM,87124
24423,Solar Works Energy,4.0,PNM,87110
24424,Solar Works Energy,3.9,PNM,87112
24426,Camarillo Electric,9.0,EPE,88021
24427,TITAN SOLAR COMPANY,4.9,PNM,87114
24431,Luz Energy Corp,10.1,PNM,87043
24432,Organ Mountain Solar & Electric,5.9,EPE,88011
24433,Positive Energy Solar,12.0,PNM,87506
24435,Positive Energy Solar,8.1,PNM,87508
24436,Positive Energy Solar,4.1,PNM,87501
24437,Positive Energy Solar,11.8,PNM,87506
24438,Positive Energy Solar,6.8,PNM,87111
24439,Positive Energy Solar,4.4,PNM,87507
24440,Positive Energy Solar,2.1,PNM,87507
24441,Positive Energy Solar,2.2,PNM,87507
24442,Positive Energy Solar,9.6,PNM,87144
24443,Positive Energy Solar,10.0,PNM,87004
24444,Positive Energy Solar,3.7,PNM,87112
24445,Positive Energy Solar,4.4,PNM,87508
24446,ION Developer LLC,8.6,PNM,87114
24447,Positive Energy Solar,10.4,PNM,87506
24449,Solar Works Energy,6.4,PNM,87102
24450,Positive Energy Solar,2.5,PNM,87501
24451,Positive Energy Solar,6.3,PNM,87506
24452,Positive Energy Solar,7.0,PNM,87110
24453,Positive Energy Solar,9.3,PNM,87501
24454,Positive Energy Solar,3.0,PNM,87102
24455,Positive Energy Solar,7.4,PNM,87112
24456,Positive Energy Solar,5.6,PNM,87144
24457,Positive Energy Solar,4.8,PNM,87106
24458,Positive Energy Solar,12.6,PNM,87501
24460,Positive Energy Solar,7.4,PNM,87507
24461,Positive Energy Solar,3.7,PNM,87110
24462,Positive Energy Solar,2.6,PNM,87106
24463,Positive Energy Solar,1.4,PNM,87508
24464,Positive Energy Solar,3.3,PNM,87507
24465,Positive Energy Solar,7.4,PNM,87505
24466,Positive Energy Solar,3.0,PNM,87109
24467,Positive Energy Solar,12.6,PNM,87508
24468,Positive Energy Solar,10.4,PNM,87048
24469,Positive Energy Solar,10.4,PNM,87112
24471,Positive Energy Solar,3.4,PNM,87501
24472,Positive Energy Solar,3.3,PNM,87110
24473,Positive Energy Solar,11.8,PNM,87120
24474,Positive Energy Solar,9.3,PNM,87107
24475,Positive Energy Solar,5.9,PNM,87507
24476,Titan Solar Power,9.5,PNM,87109
24477,"Power Source Services, LLC",8.8,CNMEC,87015
24478,"PLE Electric, LLC",9.6,PNM,88310
24479,"PLE Electric, LLC",19.2,PNM,88310
24480,Titan Solar Power,11.2,PNM,87124
24481,Marc Jones Constr. dba SunPro,12.7,JMEC,87511
24488,Marc Jones Constr. dba SunPro,6.7,SIEC,87935
